5227.29340;N;01657.34984;E;9;24;-22
5227.29340;N;01657.34984;E;9;24;-22
5227.29340;N;01657.34984;E;46;-33;7
5227.29340;N;01657.34984;E;33;-286;-53
5227.29340;N;01657.34984;E;161;-286;-53
5227.29340;N;01657.34984;E;15;544;245
5227.29340;N;01657.34984;E;15;-146;-69
5227.29340;N;01657.34984;E;-207;-146;-69
5227.29340;N;01657.34984;E;-161;57;-339
5227.29340;N;01657.34984;E;-161;34;323
5227.29340;N;01657.34984;E;161;-350;323
5227.29340;N;01657.34984;E;-93;-56;-33
5227.29340;N;01657.34984;E;-93;-61;-38
5227.29340;N;01657.34984;E;18;195;-38
5227.29340;N;01657.34984;E;-11;172;-91
5227.29340;N;01657.34984;E;-11;172;52
5227.29340;N;01657.34984;E;-17;82;52
5227.29340;N;01657.34984;E;56;-57;31
5227.29340;N;01657.34984;E;56;-57;-93
5227.29340;N;01657.34984;E;-66;-220;-93
5227.29340;N;01657.34984;E;77;5;106
5227.29340;N;01657.34984;E;77;5;-24
5227.29340;N;01657.34984;E;-26;69;-24
5227.29340;N;01657.34984;E;60;66;-20
5227.29340;N;01657.34984;E;60;66;-49
5227.29340;N;01657.34984;E;-18;65;15
5227.29340;N;01657.34984;E;39;26;-50
5227.29340;N;01657.34984;E;39;26;-50
5227.29340;N;01657.34984;E;-10;-59;39
5227.29340;N;01657.34984;E;-1;-135;-23
5227.29340;N;01657.34984;E;-1;-135;-23
5227.29340;N;01657.34984;E;11;140;26
5227.29340;N;01657.34984;E;-14;98;59
5227.29060;N;01657.34147;E;-14;98;59
5227.29060;N;01657.34147;E;31;-140;-70
5227.29060;N;01657.34147;E;-53;81;-15
5227.29060;N;01657.34147;E;-53;81;-15
5227.29060;N;01657.34147;E;33;-77;13
5227.29060;N;01657.34147;E;-8;30;29
5227.29060;N;01657.34147;E;-8;30;29
5227.29060;N;01657.34147;E;63;11;81
5227.29060;N;01657.34147;E;-32;-42;-154
5227.29060;N;01657.34147;E;-32;-42;-154
5227.29060;N;01657.34147;E;39;-6;-6
5227.29060;N;01657.34147;E;11;-13;-4
5227.29060;N;01657.34147;E;11;-13;-4
5227.29060;N;01657.34147;E;-40;76;-40
5227.29060;N;01657.34147;E;136;53;183
5227.29060;N;01657.34147;E;136;53;183
5227.29060;N;01657.34147;E;-84;81;47
5227.29060;N;01657.34147;E;-24;19;-248
5227.29060;N;01657.34147;E;-24;19;-248
5227.29060;N;01657.34147;E;8;109;214
5227.29060;N;01657.34147;E;125;104;-7
5227.29060;N;01657.34147;E;125;104;-7
5227.29060;N;01657.34147;E;9;-59;-63
5227.29060;N;01657.34147;E;-15;-77;-47
5227.29060;N;01657.34147;E;-15;-77;-47
5227.29060;N;01657.34147;E;-60;-117;-90
5227.29060;N;01657.34147;E;-175;-65;63
5227.29060;N;01657.34147;E;-175;-65;63
5227.29060;N;01657.34147;E;79;92;119
5227.29060;N;01657.34147;E;-216;-63;39
5227.29060;N;01657.34147;E;-216;-63;39
5227.29060;N;01657.34147;E;207;376;-157
5227.29060;N;01657.34147;E;-284;-170;20
5227.29060;N;01657.34147;E;-284;-170;20
5227.29060;N;01657.34147;E;270;4;289
5227.29060;N;01657.34147;E;-121;-418;-523
5227.29060;N;01657.34147;E;-121;-418;-523
5227.29060;N;01657.34147;E;291;414;108
5227.29060;N;01657.34147;E;-175;-134;302
5227.29060;N;01657.34147;E;-175;-134;302
5227.29060;N;01657.34147;E;23;-239;-18
5227.29060;N;01657.34147;E;82;106;-308
5227.29060;N;01657.34147;E;82;106;-308
5227.29060;N;01657.34147;E;-123;52;429
5227.29060;N;01657.34147;E;-134;-5;-192
5227.29060;N;01657.34147;E;-134;-5;-192
5227.29060;N;01657.34147;E;114;-301;-446
5227.29060;N;01657.34147;E;123;57;821
5227.29060;N;01657.34147;E;-5;57;821
5227.29060;N;01657.34147;E;-204;464;-614
5227.29060;N;01657.34147;E;-205;-161;60
5227.29060;N;01657.34147;E;51;-161;60
5227.29060;N;01657.34147;E;332;-272;371
5227.29060;N;01657.34147;E;332;183;-367
5227.29060;N;01657.34147;E;-247;183;-367
5227.29060;N;01657.34147;E;159;-333;-13
5227.29060;N;01657.34147;E;159;-354;317
5227.29060;N;01657.34147;E;-37;158;317
5227.29060;N;01657.34147;E;-80;62;-148
5227.29060;N;01657.34147;E;-80;60;-282
5227.29060;N;01657.34147;E;30;60;-282
5227.29060;N;01657.34147;E;136;-58;415
5227.29060;N;01657.34147;E;136;-58;-391
5227.29060;N;01657.34147;E;-149;-16;-391
5227.29060;N;01657.34147;E;94;166;262
5227.29060;N;01657.34147;E;94;166;72
5227.29060;N;01657.34147;E;-40;244;72
5227.29060;N;01657.34147;E;115;51;130
5227.29060;N;01657.34147;E;115;51;166
5227.29060;N;01657.34147;E;-356;-151;-474
5227.29060;N;01657.34147;E;172;8;135
5227.29060;N;01657.34147;E;172;8;165
5227.29060;N;01657.34147;E;68;-106;-155
5227.29060;N;01657.34147;E;-50;82;657
5227.29060;N;01657.34147;E;-50;82;657
5227.28940;N;01657.33986;E;-106;-148;-740
5227.28940;N;01657.33986;E;122;242;1023
5227.28940;N;01657.33986;E;122;242;1023
5227.28940;N;01657.33986;E;-233;-293;-1168
5227.28940;N;01657.33986;E;155;135;516
5227.28940;N;01657.33986;E;155;135;516
5227.28940;N;01657.33986;E;141;-218;260
5227.28940;N;01657.33986;E;-348;240;-652
5227.28940;N;01657.33986;E;-348;240;-652
5227.28940;N;01657.33986;E;336;9;589
5227.28940;N;01657.33986;E;-377;-222;-448
5227.28940;N;01657.33986;E;-377;-222;-448
5227.28940;N;01657.33986;E;384;177;102
5227.28940;N;01657.33986;E;-276;-270;-88
5227.28940;N;01657.33986;E;-276;-270;-88
5227.28940;N;01657.33986;E;210;288;175
5227.28940;N;01657.33986;E;23;-195;304
5227.28940;N;01657.33986;E;23;-195;304
5227.28940;N;01657.33986;E;-115;62;-313
5227.28940;N;01657.33986;E;-90;98;2
5227.28940;N;01657.33986;E;-90;98;2
5227.28940;N;01657.33986;E;46;-303;-139
5227.28940;N;01657.33986;E;168;199;325
5227.28940;N;01657.33986;E;168;199;325
5227.28940;N;01657.33986;E;-176;122;-214
5227.28940;N;01657.33986;E;49;82;180
5227.28940;N;01657.33986;E;49;82;180
5227.28940;N;01657.33986;E;56;115;-167
5227.28940;N;01657.33986;E;-236;-239;-323
5227.28940;N;01657.33986;E;-236;-239;-323
5227.28940;N;01657.33986;E;468;195;751
5227.28940;N;01657.33986;E;-260;-150;-501
5227.28940;N;01657.33986;E;-260;-150;-501
5227.28940;N;01657.33986;E;37;59;405
5227.28940;N;01657.33986;E;-242;-58;-663
5227.28940;N;01657.33986;E;-242;-58;-663
5227.28940;N;01657.33986;E;197;-181;439
5227.28940;N;01657.33986;E;62;103;-223
5227.28940;N;01657.33986;E;62;103;-223
5227.28940;N;01657.33986;E;-162;321;489
5227.28940;N;01657.33986;E;14;-449;-584
5227.28940;N;01657.33986;E;14;-449;-584
5227.28940;N;01657.33986;E;245;828;505
5227.28940;N;01657.33986;E;-226;-688;-597
5227.28940;N;01657.33986;E;-226;-688;-597
5227.28940;N;01657.33986;E;-37;-429;224
5227.28940;N;01657.33986;E;124;338;426
5227.28940;N;01657.33986;E;124;338;426
5227.28940;N;01657.33986;E;-4;346;-620
5227.28940;N;01657.33986;E;-118;-19;530
5227.28940;N;01657.33986;E;-118;-19;530
5227.28940;N;01657.33986;E;23;-303;-326
5227.28940;N;01657.33986;E;2;-147;-89
5227.28940;N;01657.33986;E;258;-147;-89
5227.28940;N;01657.33986;E;-103;57;347
5227.28940;N;01657.33986;E;-74;4;-558
5227.28940;N;01657.33986;E;54;4;-558
5227.28940;N;01657.33986;E;130;-78;696
5227.28940;N;01657.33986;E;130;207;-505
5227.28940;N;01657.33986;E;-400;207;-505
5227.28940;N;01657.33986;E;72;173;400
5227.28940;N;01657.33986;E;72;131;-413
5227.28940;N;01657.33986;E;65;-317;-413
5227.28940;N;01657.33986;E;104;152;143
5227.28940;N;01657.33986;E;104;190;135
5227.28940;N;01657.33986;E;18;-194;135
5227.28940;N;01657.33986;E;-84;-62;-151
5227.28940;N;01657.33986;E;-84;-62;405
5227.28940;N;01657.33986;E;96;130;405
5227.28940;N;01657.33986;E;-69;122;-264
5227.28940;N;01657.33986;E;-69;122;-108
5227.28940;N;01657.33986;E;-132;96;-108
5227.28940;N;01657.33986;E;138;-106;1
5227.28940;N;01657.33986;E;138;-106;245
5227.28940;N;01657.33986;E;-19;-32;245
5227.28809;N;01657.34187;E;-39;-44;-431
5227.28809;N;01657.34187;E;-39;-44;-435
5227.28809;N;01657.34187;E;-91;99;717
5227.28809;N;01657.34187;E;-133;130;-1063
5227.28809;N;01657.34187;E;-133;130;-1057
5227.28809;N;01657.34187;E;366;158;799
5227.28809;N;01657.34187;E;-7;-159;-528
5227.28809;N;01657.34187;E;-7;-159;-528
5227.28809;N;01657.34187;E;-109;24;690
5227.28809;N;01657.34187;E;120;-133;-128
5227.28809;N;01657.34187;E;120;-133;-128
5227.28809;N;01657.34187;E;-284;-48;-541
5227.28809;N;01657.34187;E;46;121;-32
5227.28809;N;01657.34187;E;46;121;-32
5227.28809;N;01657.34187;E;348;-6;603
5227.28809;N;01657.34187;E;-429;-11;-285
5227.28809;N;01657.34187;E;-429;-11;-285
5227.28809;N;01657.34187;E;301;-100;383
5227.28809;N;01657.34187;E;-283;22;-581
5227.28809;N;01657.34187;E;-283;22;-581
5227.28809;N;01657.34187;E;-54;195;-126
5227.28809;N;01657.34187;E;186;-52;570
5227.28809;N;01657.34187;E;186;-52;570
5227.28809;N;01657.34187;E;123;160;-365
5227.28809;N;01657.34187;E;-204;-274;350
5227.28809;N;01657.34187;E;-204;-274;350
5227.28809;N;01657.34187;E;169;-21;-431
5227.28809;N;01657.34187;E;-270;52;-118
5227.28809;N;01657.34187;E;-270;52;-118
5227.28809;N;01657.34187;E;241;-28;-11
5227.28809;N;01657.34187;E;177;-35;440
5227.28809;N;01657.34187;E;177;-35;440
5227.28809;N;01657.34187;E;-175;-302;-65
5227.28809;N;01657.34187;E;59;264;666
5227.28809;N;01657.34187;E;59;264;666
5227.28809;N;01657.34187;E;-374;-39;-1207
5227.28809;N;01657.34187;E;182;72;887
5227.28809;N;01657.34187;E;182;72;887
5227.28809;N;01657.34187;E;-53;20;-823
5227.28809;N;01657.34187;E;308;-464;814
5227.28809;N;01657.34187;E;308;-464;814
5227.28809;N;01657.34187;E;-535;293;-659
5227.28809;N;01657.34187;E;462;4;195
5227.28809;N;01657.34187;E;462;4;195
5227.28809;N;01657.34187;E;-149;50;337
5227.28809;N;01657.34187;E;-128;182;-461
5227.28809;N;01657.34187;E;-128;182;-461
5227.28809;N;01657.34187;E;148;-455;158
5227.28809;N;01657.34187;E;18;533;140
5227.28809;N;01657.34187;E;18;533;140
5227.28809;N;01657.34187;E;-35;-647;-269
5227.28809;N;01657.34187;E;89;774;644
5227.28809;N;01657.34187;E;89;774;644
5227.28809;N;01657.34187;E;49;-25;-650
5227.28809;N;01657.34187;E;-398;-608;121
5227.28809;N;01657.34187;E;-398;-608;121
5227.28809;N;01657.34187;E;396;625;3
5227.28809;N;01657.34187;E;439;-445;66
5227.28809;N;01657.34187;E;119;-445;66
5227.28809;N;01657.34187;E;-257;290;127
5227.28809;N;01657.34187;E;-297;-74;-172
5227.28809;N;01657.34187;E;-41;-74;-172
5227.28809;N;01657.34187;E;151;57;-159
5227.28809;N;01657.34187;E;151;-20;-77
5227.28809;N;01657.34187;E;7;-20;-77
5227.28809;N;01657.34187;E;69;-159;229
5227.28809;N;01657.34187;E;69;-134;-194
5227.28809;N;01657.34187;E;-309;-6;-194
5227.28809;N;01657.34187;E;441;-66;923
5227.28809;N;01657.34187;E;441;-72;-994
5227.28809;N;01657.34187;E;-187;248;-994
5227.28809;N;01657.34187;E;-20;-110;505
5227.28809;N;01657.34187;E;-20;-113;-233
5227.28809;N;01657.34187;E;33;79;-233
5227.28809;N;01657.34187;E;-289;-115;143
5227.28809;N;01657.34187;E;-289;-115;-489
5227.28809;N;01657.34187;E;237;177;-489
5227.28809;N;01657.34187;E;112;-207;775
5227.28713;N;01657.33810;E;112;-207;-285
5227.28713;N;01657.33810;E;-195;210;-285
5227.28713;N;01657.33810;E;-259;-180;-479
5227.28713;N;01657.33810;E;-259;-180;-511
5227.28713;N;01657.33810;E;509;343;257
5227.28713;N;01657.33810;E;-112;-336;339
5227.28713;N;01657.33810;E;-112;-336;361
5227.28713;N;01657.33810;E;14;114;-87
5227.28713;N;01657.33810;E;-560;111;-908
5227.28713;N;01657.33810;E;-560;111;-903
5227.28713;N;01657.33810;E;765;-270;1337
5227.28713;N;01657.33810;E;-418;143;-646
5227.28713;N;01657.33810;E;-418;143;-646
5227.28713;N;01657.33810;E;249;-115;180
5227.28713;N;01657.33810;E;-402;359;-328
5227.28713;N;01657.33810;E;-402;359;-328
5227.28713;N;01657.33810;E;294;-429;465
5227.28713;N;01657.33810;E;25;169;-56
5227.28713;N;01657.33810;E;25;169;-56
5227.28713;N;01657.33810;E;-105;441;-257
5227.28713;N;01657.33810;E;-277;-479;73
5227.28713;N;01657.33810;E;-277;-479;73
5227.28713;N;01657.33810;E;267;372;63
5227.28713;N;01657.33810;E;-19;-414;-796
5227.28713;N;01657.33810;E;-19;-414;-796
5227.28713;N;01657.33810;E;-17;183;606
5227.28713;N;01657.33810;E;156;-202;432
5227.28713;N;01657.33810;E;156;-202;432
5227.28713;N;01657.33810;E;-4;3;-266
5227.28713;N;01657.33810;E;38;143;-361
5227.28713;N;01657.33810;E;38;143;-361
5227.28713;N;01657.33810;E;-260;2;559
5227.28713;N;01657.33810;E;83;-212;-355
5227.28713;N;01657.33810;E;83;-212;-355
5227.28713;N;01657.33810;E;-24;-4;45
5227.28713;N;01657.33810;E;233;-53;-42
5227.28713;N;01657.33810;E;233;-53;-42
5227.28713;N;01657.33810;E;-282;76;164
5227.28713;N;01657.33810;E;118;124;-237
5227.28713;N;01657.33810;E;118;124;-237
5227.28713;N;01657.33810;E;6;31;391
5227.28713;N;01657.33810;E;51;134;133
5227.28713;N;01657.33810;E;51;134;133
5227.28713;N;01657.33810;E;-329;-256;-539
5227.28713;N;01657.33810;E;314;155;-225
5227.28713;N;01657.33810;E;314;155;-225
5227.28713;N;01657.33810;E;-106;-64;281
5227.28713;N;01657.33810;E;-25;-10;-61
5227.28713;N;01657.33810;E;-25;-10;-61
5227.28713;N;01657.33810;E;692;-170;526
5227.28713;N;01657.33810;E;-663;150;-25
5227.28713;N;01657.33810;E;-663;150;-25
5227.28713;N;01657.33810;E;-280;191;-237
5227.28713;N;01657.33810;E;177;-121;-260
5227.28713;N;01657.33810;E;177;-121;-260
5227.28713;N;01657.33810;E;382;-165;568
5227.28713;N;01657.33810;E;-501;-153;-469
5227.28713;N;01657.33810;E;-501;-153;-469
5227.28713;N;01657.33810;E;389;234;253
5227.28713;N;01657.33810;E;-567;-94;-957
5227.28713;N;01657.33810;E;-567;-94;-957
5227.28713;N;01657.33810;E;557;73;867
5227.28713;N;01657.33810;E;516;-147;-442
5227.28713;N;01657.33810;E;-252;-147;-442
5227.28713;N;01657.33810;E;500;81;1038
5227.28713;N;01657.33810;E;509;227;-595
5227.28713;N;01657.33810;E;-387;227;-595
5227.28713;N;01657.33810;E;-121;-359;-288
5227.28713;N;01657.33810;E;-121;-13;367
5227.28713;N;01657.33810;E;162;-13;367
5227.28713;N;01657.33810;E;31;185;-718
5227.28713;N;01657.33810;E;31;-56;142
5227.28713;N;01657.33810;E;126;-56;142
5227.28713;N;01657.33810;E;80;352;1043
5227.28713;N;01657.33810;E;80;336;-39
5227.28713;N;01657.33810;E;-428;-240;-39
5227.28606;N;01657.33901;E;32;-161;-690
5227.28606;N;01657.33901;E;32;-153;-397
5227.28606;N;01657.33901;E;86;103;-397
5227.28606;N;01657.33901;E;134;-56;662
5227.28606;N;01657.33901;E;134;-56;-413
5227.28606;N;01657.33901;E;-105;-18;-413
5227.28606;N;01657.33901;E;25;427;587
5227.28606;N;01657.33901;E;25;427;-281
5227.28606;N;01657.33901;E;135;146;-281
5227.28606;N;01657.33901;E;-508;-679;-479
5227.28606;N;01657.33901;E;-508;-679;-493
5227.28606;N;01657.33901;E;643;41;723
5227.28606;N;01657.33901;E;-356;19;-69
5227.28606;N;01657.33901;E;-356;19;-89
5227.28606;N;01657.33901;E;-66;184;39
5227.28606;N;01657.33901;E;-34;59;-1143
5227.28606;N;01657.33901;E;-34;59;-1143
5227.28606;N;01657.33901;E;250;32;259
5227.28606;N;01657.33901;E;-28;-244;213
5227.28606;N;01657.33901;E;-28;-244;213
5227.28606;N;01657.33901;E;314;6;567
5227.28606;N;01657.33901;E;-144;-21;521
5227.28606;N;01657.33901;E;-144;-21;521
5227.28606;N;01657.33901;E;-337;157;-695
5227.28606;N;01657.33901;E;105;166;-91
5227.28606;N;01657.33901;E;105;166;-91
5227.28606;N;01657.33901;E;-57;-98;-106
5227.28606;N;01657.33901;E;110;84;212
5227.28606;N;01657.33901;E;110;84;212
5227.28606;N;01657.33901;E;-53;-196;759
5227.28606;N;01657.33901;E;-114;284;-790
5227.28606;N;01657.33901;E;-114;284;-790
5227.28606;N;01657.33901;E;-74;-55;47
5227.28606;N;01657.33901;E;-44;-363;-383
5227.28606;N;01657.33901;E;-44;-363;-383
5227.28606;N;01657.33901;E;264;237;70
5227.28606;N;01657.33901;E;167;-87;454
5227.28606;N;01657.33901;E;167;-87;454
5227.28606;N;01657.33901;E;-324;67;-151
5227.28606;N;01657.33901;E;224;-56;-44
5227.28606;N;01657.33901;E;224;-56;-44
5227.28606;N;01657.33901;E;-145;142;-430
5227.28606;N;01657.33901;E;110;-160;753
5227.28606;N;01657.33901;E;110;-160;753
5227.28606;N;01657.33901;E;85;241;-130
5227.28606;N;01657.33901;E;-224;-38;-328
5227.28606;N;01657.33901;E;-224;-38;-328
5227.28606;N;01657.33901;E;-124;-388;112
5227.28606;N;01657.33901;E;329;224;93
5227.28606;N;01657.33901;E;329;224;93
5227.28606;N;01657.33901;E;-35;69;-54
